  KIA Stonic 1.0 T-GDi Eco-Dynamic Concept 120  ,15.970 € ,Valencia,2018, Gasolina,7.900 km,Manual,120 cv
  CITROEN Nemo Multispace 1.2HDi Attraction 80  ,11.000 € ,Málaga,2017, Diesel,75 km,Manual,80 cv
  FIAT Panda 1.2 Easy  ,6.990 € ,Pontevedra,2016, Gasolina,35.367 km,Manual,69 cv
  BMW Z4 sDrive23iA  ,23.000 € ,Murcia,2011, Gasolina,80.402 km,Automático,204 cv
  DS DS3 PURETECH 81KW (110CV) EAT6 CAFé RACER  ,17.800 € ,Vizcaya,2018, Gasolina,4.521 km,Automático,110 cv
  NISSAN Micra 1.0 G Acenta 70  ,10.900 € ,Barcelona,2017, Gasolina,7.208 km,Manual,70 cv
  LEXUS RX 450H EXECUTIVE TECNO  ,63.400 € ,Madrid,2017, Eléctrico,28.000 km,Automático,313 cv
  OPEL Zafira 1.9CDTi Cosmo 120  ,5.790 € ,Vizcaya,2009, Diesel,187.613 km,Manual,120 cv
  PEUGEOT 508 1.5BlueHDi S&S Active EAT8 130  ,25.046 € ,Madrid,2019, Diesel,2 km,Automático,130 cv
  MERCEDES-BENZ Viano 2.2CDI Trend Larga  ,15.990 € ,Álava,2007, Diesel,169.000 km,Manual,150 cv
  MERCEDES-BENZ Clase E 350 CDI AUT AVANT  ,26.950 € ,Madrid,2013, Diesel,119.107 km,Automático,265 cv
  MERCEDES-BENZ Clase GLA 220CDI AMG Line 4Matic 7G-DCT  ,32.900 € ,Castellón,2016, Diesel,56.679 km,Automático,170 cv
  PEUGEOT 407 1.8 SR Confort 123  ,2.990 € ,Zaragoza,2005, Gasolina,210.000 km,Manual,123 cv
  MERCEDES-BENZ Clase A 180d 7G-DCT  ,30.490 € ,Madrid,2019, Diesel,5.000 km,Automático,
  BMW Serie 1 116d  ,19.200 € ,Orense,2018, Diesel,17.765 km,Manual,116 cv
  FERRARI California   ,114.999 € ,Málaga,2010, Gasolina,49.000 km,Automático,460 cv
  BMW X6 xDrive 35iA  ,47.990 € ,Madrid,2015, Gasolina,107.000 km,Automático,306 cv
  VOLKSWAGEN Scirocco 2.0TDI BMT  ,13.800 € ,Madrid,2012, Diesel,134.000 km,Manual,140 cv
  MERCEDES-BENZ Clase E 220 BT Avantgarde Aut.  ,20.500 € ,Madrid,2014, Diesel,125.000 km,Automático,170 cv
  RENAULT Captur 1.5dCi Energy Zen EDC 66kW  ,16.700 € ,Madrid,2019, Diesel,1 km,Automático,90 cv
  OPEL Astra ST 1.6CDTi S/S Excellence 136  ,16.000 € ,Teruel,2018, Diesel,1.501 km,Manual,136 cv
  LAND-ROVER Range Rover Sport 2.7TDV6 HSE Aut.  ,11.800 € ,Valencia,2008, Diesel,247.000 km,Automático,190 cv
  RENAULT Scénic INTENS ENERGY TCE 103KW (140CV)  ,18.490 € ,Cádiz,2018, Gasolina,22.350 km,Manual,140 cv
  RENAULT Mégane SP. TOURER INTENS EN. DCI 81KW (110CV)  ,14.700 € ,Asturias,2017, Diesel,117.000 km,Manual,110 cv
  TOYOTA Yaris 1.0 70 CITY  ,6.990 € ,Madrid,2016, Gasolina,99.084 km,Manual,69 cv
  VOLKSWAGEN Polo 1.4 TDI BMT Edition 55kW  ,9.900 € ,Barcelona,2016, Diesel,26.000 km,Manual,75 cv
  AUDI A6 2.0TDI ultra S-Tronic 190 Advanced edition  ,23.400 € ,Las Palmas,2014, Diesel,71.187 km,Automático,190 cv
  MERCEDES-BENZ Clase C 220 BLUETEC / D AVANTGARDE  ,29.950 € ,Madrid,2017, Diesel,48.629 km,Automático,170 cv
  NISSAN Qashqai 1.3 DIG-T Acenta 4x2 103kW  ,21.800 € ,Cádiz,2019, Gasolina,0 km,Manual,140 cv
  BMW Serie 5 530E IPERFORMANCE  ,53.900 € ,Madrid,2019, Híbrido,4.500 km,Automático,252 cv
  MERCEDES-BENZ Clase E Coupé 220d 9G-Tronic  ,51.900 € ,Madrid,2018, Diesel,17.512 km,Automático,194 cv
  SMART Forfour 66 Passion Aut.  ,13.900 € ,Cádiz,2018, Gasolina,7.459 km,Automático,
  RENAULT Kadjar 1.2 TCe Energy Zen 97kW  ,19.990 € ,Islas Baleares,2018, Gasolina,10.749 km,Manual,130 cv
  FIAT Punto 1.3Mjt Young E5+  ,7.700 € ,Madrid,2015, Diesel,56.400 km,Manual,75 cv
  AUDI A8 3.0TDI CD quattro Tiptronic  ,46.000 € ,Madrid,2014, Diesel,19.687 km,Automático,258 cv
  PEUGEOT 3008 1.6BLUEHDI 88KW (120CV) GT LINE S&S  ,24.900 € ,Cantabria,2017, Diesel,30.959 km,Manual,120 cv
  KIA Sportage 1.7CRDi VGT Eco-D GT Line 4x2  ,27.900 € ,Badajoz,2018, Diesel,7.439 km,Manual,115 cv
  KIA Sportage 1.7CRDi VGT Eco-D GT Line 4x2  ,27.900 € ,Málaga,2018, Diesel,7.439 km,Manual,115 cv
  TOYOTA Verso 115D Advance 7pl.  ,15.900 € ,Barcelona,2017, Diesel,76.271 km,Manual,112 cv
  LAND-ROVER Range Rover Sport 3.6TDV8 HSE Aut.  ,18.800 € ,Granada,2008, Diesel,140.000 km,Automático,272 cv
  VOLKSWAGEN Golf 1.6TDI CR BMT Advance DSG 105  ,13.500 € ,Málaga,2015, Diesel,89.702 km,Automático,105 cv
  VOLKSWAGEN T-Roc 1.0 TSI Sport  ,22.900 € ,Málaga,2018, Gasolina,4.163 km,Manual,115 cv
  RENAULT Espace 1.6dCi Energy Life 96kW  ,16.900 € ,Valencia,2015, Diesel,120.864 km,Manual,130 cv
  OPEL Crossland X 1.2T S&S Ultimate Aut. 110  ,19.400 € ,Zaragoza,2019, Gasolina,1 km,Automático,110 cv
  MERCEDES-BENZ Clase E Coupé 220d 9G-Tronic  ,49.900 € ,Valencia,2018, Diesel,16.000 km,Automático,194 cv
  KIA Sportage 1.7CRDi VGT Eco-D GT Line 4x2  ,27.900 € ,Badajoz,2018, Diesel,7.439 km,Manual,115 cv
  KIA Sportage 1.7CRDi VGT Eco-D GT Line 4x2  ,27.900 € ,Málaga,2018, Diesel,7.439 km,Manual,115 cv
  JEEP Grand Cherokee 2.7CRD Laredo  ,6.495 € ,Badajoz,2004, Diesel,343.700 km,Automático,163 cv
  RENAULT Mégane 1.6 Confort Authentique  ,3.490 € ,Vizcaya,2006, Gasolina,126.300 km,Manual,110 cv
  MINI Mini Clubman Cooper  ,28.600 € ,Madrid,2018, Gasolina,550 km,Automático,136 cv
  CITROEN C-Elysée 1.6 VTI SHINE 115 AUTOMATICO 4P-  ,10.500 € ,Barcelona,2018, Gasolina,29.168 km,Automático,115 cv
  PORSCHE Cayenne Turbo Aut.  ,22.900 € ,Valencia,2009, Gasolina,149.000 km,Automático,500 cv
  FIAT Grande Punto 1.9Mjt Sport 130  ,4.690 € ,Málaga,2007, Diesel,149.604 km,Manual,130 cv
  VOLVO V50 2.0D Momentum  ,4.999 € ,Madrid,2009, Diesel,200.000 km,Manual,136 cv
  MERCEDES-BENZ Clase GLC 250 D 4MATIC COUPe  ,55.750 € ,Madrid,2017, Diesel,15.116 km,Automático,204 cv
  FIAT Punto 1.3Mjt Easy  ,5.500 € ,Madrid,2011, Diesel,71.412 km,Manual,75 cv
  MERCEDES-BENZ Clase GLA 200 Urban 7G-DCT  ,29.900 € ,Barcelona,2016, Gasolina,30.000 km,Automático,156 cv
  BMW Serie 1 118i  ,22.400 € ,Zaragoza,2018, Gasolina,25.384 km,Automático,136 cv
  MERCEDES-BENZ Clase B 200 CDI 7G-DCT  ,19.900 € ,Barcelona,2015, Diesel,86.500 km,Automático,136 cv
  BMW Serie 3 330e iPerformance  ,35.900 € ,Granada,2017, Híbrido,20 km,Automático,252 cv
  SUZUKI Swift 1.3DDiS GL  ,2.900 € ,Barcelona,2008, Diesel,199.000 km,Manual,69 cv
  SEAT Ibiza 1.0 S&S Style 75  ,10.900 € ,Málaga,2018, Gasolina,6.704 km,Manual,75 cv
  VOLKSWAGEN Sharan 2.0TDI Edition DSG 110kW  ,22.700 € ,Barcelona,2015, Diesel,52.453 km,Automático,150 cv
  SEAT León SC 2.0TDI CR S&S FR 184  ,15.490 € ,Madrid,2015, Diesel,56.781 km,Manual,184 cv
  JAGUAR XK COUPE 4.2L V8 298CV  ,25.800 € ,Madrid,2006, Gasolina,57.000 km,Automático,297 cv
  MERCEDES-BENZ Clase GLA 200CDI Urban  ,19.900 € ,Madrid,2014, Diesel,86.736 km,Manual,136 cv
  SEAT León 2.0 FSI Sport-up  ,2.900 € ,Navarra,2007, Gasolina,313.900 km,Manual,150 cv
  BMW X5 xDrive 25dA  ,46.600 € ,Madrid,2017, Diesel,28.721 km,Automático,231 cv
  OPEL Corsa 1.4 Selective 90  ,9.500 € ,Madrid,2018, Gasolina,18.552 km,Manual,90 cv
  AUDI A4 Avant 2.0TDI CD S line edition 150  ,19.500 € ,Navarra,2015, Diesel,49.000 km,Manual,150 cv
  MINI Mini One  ,12.899 € ,Málaga,2016, Gasolina,55.653 km,Manual,102 cv
  JEEP Compass 2.0CRD Limited  ,7.950 € ,Barcelona,2007, Diesel,240.000 km,Manual,140 cv
  BMW Serie 5 520d Touring  ,16.500 € ,Madrid,2014, Diesel,138.000 km,Manual,190 cv
  SEAT Ibiza 1.0 TSI S&S FR 115  ,14.900 € ,Sevilla,2018, Gasolina,7.081 km,Manual,115 cv
  MAZDA Mazda3 1.5 Style Confort 77kW  ,15.900 € ,Madrid,2016, Diesel,16.426 km,Manual,105 cv
  MERCEDES-BENZ Clase B 200d 8G-DCT  ,34.666 € ,Castellón,2019, Diesel,1 km,Automático,150 cv
  PEUGEOT 208 1.2 PureTech S&S Signature 82  ,11.900 € ,Madrid,2019, Gasolina,2 km,Manual,82 cv
  MAZDA Mazda3 1.5 Style Confort 77kW  ,15.900 € ,Madrid,2016, Diesel,16.426 km,Manual,105 cv
  MERCEDES-BENZ Clase B 200d 8G-DCT  ,34.666 € ,Castellón,2019, Diesel,1 km,Automático,150 cv
  SMART Forfour 1.5 cdi Passion 68 Aut.  ,1.999 € ,Alicante,2005, Diesel,206.000 km,Automático,68 cv
  SEAT León 1.2 TSI S&S Style 110  ,12.400 € ,Huelva,2018, Gasolina,22.103 km,Manual,
  TOYOTA Auris 120T Active  ,16.590 € ,Huelva,2018, Gasolina,11.492 km,Manual,116 cv
  KIA Carens 1.7CRDi VGT Eco-Dynamics Concept  ,12.920 € ,Toledo,2017, Diesel,23.980 km,Manual,115 cv
  VOLKSWAGEN Golf 1.6TDI CR BMT Advance 105  ,14.000 € ,Sevilla,2015, Diesel,82.303 km,Manual,105 cv
  SSANGYONG Tivoli D16T Premium 4x2  ,13.990 € ,Toledo,2018, Diesel,10.000 km,Manual,115 cv
  VOLVO XC90 D5 Kinetic Aut. 185  ,5.500 € ,Vizcaya,2007, Diesel,299.000 km,Automático,185 cv
  MITSUBISHI Montero Sport 2.5 TDi GLS Plus  ,6.999 € ,Vizcaya,2002, Diesel,128.000 km,Manual,115 cv
  OPEL Vectra 1.9CDTI 8v Elegance 120  ,3.500 € ,Madrid,2006, Diesel,160.000 km,Manual,
  VOLKSWAGEN Sharan 2.0TDI Edition DSG 110kW  ,25.900 € ,Málaga,2017, Diesel,44.000 km,Automático,150 cv
  FIAT 500X 1.0 Firefly S&S Urban  ,18.290 € ,Barcelona,2019, Gasolina,0 km,Manual,120 cv
  FORD C-Max 1.0 Ecoboost Auto-S&S Trend 100  ,11.360 € ,Valencia,2016, Gasolina,41.868 km,Manual,100 cv
  FIAT Punto 1.2 Feel/Classic  ,95 € ,Pontevedra,2008, Gasolina,77.000 km,Manual,60 cv
  MERCEDES-BENZ Clase A 180d  ,16.800 € ,Valencia,2016, Diesel,65.564 km,Manual,109 cv
  VOLVO XC90 D5 Momentum AWD 225 Aut.  ,38.900 € ,Vizcaya,2016, Diesel,97.390 km,Automático,225 cv
  LANCIA Ypsilon 1.3JTD  ,3.500 € ,Asturias,2004, Diesel,214.150 km,Manual,70 cv
  LAND-ROVER Defender 110 SW E  ,26.500 € ,Córdoba,2012, Diesel,92.000 km,Manual,122 cv
  PEUGEOT 308 1.6HDI FAP Premium 6 vel.  ,6.700 € ,Murcia,2011, Diesel,244.820 km,Manual,112 cv
  SEAT León 1.6TDI CR S&S Style 110  ,11.900 € ,Sevilla,2016, Diesel,73.300 km,Manual,110 cv
  LAND-ROVER Defender 110 SW S  ,27.600 € ,Córdoba,2012, Diesel,111.000 km,Manual,122 cv
  BMW Serie 3 318d  ,11.490 € ,Madrid,2011, Diesel,122.000 km,Manual,143 cv
  SUBARU Forester 2.0i Executive CVT  ,29.990 € ,Guipúzcoa,2019, Gasolina,4 km,Automático,150 cv
  VOLKSWAGEN Touareg 2.5TDI R5 Tiptronic  ,12.900 € ,Zamora,2007, Diesel,172.500 km,Automático,174 cv
  AUDI Q3 2.0TDI Ambition quattro  ,20.999 € ,Zaragoza,2012, Diesel,89.000 km,Automático,140 cv
  MERCEDES-BENZ Clase A 180d 7G-DCT  ,31.800 € ,Segovia,2018, Diesel,10 km,Automático,
  LAND-ROVER Range Rover Velar 2.0D SE 4WD Aut. 240  ,75.530 € ,Valladolid,2018, Diesel,2.814 km,Automático,240 cv
  LEXUS RX 450H BUSINESS  ,47.900 € ,Madrid,2018, Eléctrico,18.000 km,Automático,313 cv
  PEUGEOT 108 1.2 PureTech Open  ,7.900 € ,Valencia,2015, Gasolina,45.350 km,Manual,82 cv
  VOLVO XC60 D5 Summum AWD Aut. 215  ,29.900 € ,Madrid,2015, Diesel,111.835 km,Automático,215 cv
  KIA Stinger 3.3 T-GDI GT 4x4 Aut. 370  ,49.695 € ,Barcelona,2018, Gasolina,12.000 km,Automático,370 cv
  LEXUS IS 2.5 300H F SPORT  ,39.900 € ,Madrid,2018, Eléctrico,5.000 km,Automático,223 cv
  LEXUS CT 1.8 200H EXECUTIVE  ,24.890 € ,Madrid,2018, Eléctrico,15.600 km,Automático,136 cv
  MERCEDES-BENZ Clase B 180d  ,15.800 € ,Valencia,2015, Diesel,80.935 km,Manual,109 cv
  MINI Countryman One D  ,15.500 € ,Alicante,2016, Diesel,17.900 km,Manual,90 cv
  AUDI A4 2.0TDI Advanced edition 110kW  ,25.900 € ,Las Palmas,2018, Diesel,33.369 km,Manual,150 cv
  LEXUS RX 3.3 PRESIDENT HiBRIDO  ,12.900 € ,Madrid,2007, Eléctrico,210.000 km,Automático,272 cv
  LEXUS RX 450H EXECUTIVE TECNO  ,61.890 € ,Madrid,2018, Eléctrico,23.000 km,Automático,313 cv
  FORD C-Max 1.6TDCi Titanium 115  ,11.575 € ,Barcelona,2012, Diesel,86.500 km,Manual,115 cv
  TOYOTA Auris Touring Sports 130 Active  ,13.900 € ,Las Palmas,2014, Gasolina,70.753 km,Automático,132 cv
  LAND-ROVER Range Rover Evoque 2.2L ED4 PURE TECH 150  ,21.900 € ,Las Palmas,2014, Diesel,89.624 km,Manual,150 cv
  TOYOTA Auris 1.8 HYBRID ADVANCE 136  ,12.300 € ,Las Palmas,2014, Gasolina,101.101 km,Automático,136 cv
  OPEL Insignia Country Tourer 1.6CDTI S&S 136  ,19.490 € ,Albacete,2018, Diesel,100 km,Manual,136 cv
  AUDI A6 Avant 3.0TDI S line edition Q. S-T 200kW  ,34.990 € ,Vizcaya,2015, Diesel,99.000 km,Automático,272 cv
  KIA Stonic 1.6CRDi VGT Eco-Dynamic Drive 110  ,16.155 € ,Barcelona,2018, Diesel,25.361 km,Manual,110 cv
  LEXUS GS 450H EXECUTIVE  ,54.890 € ,Madrid,2018, Eléctrico,21.000 km,Automático,345 cv
  LEXUS RX 450H CORPORATE  ,52.890 € ,Madrid,2017, Eléctrico,11.260 km,Automático,313 cv
