  VOLKSWAGEN Golf 1.4 TSI Advance 92kW(4.75)  ,16.900 € ,La Rioja,2018, Gasolina,13.440 km,Manual,125 cv
  KIA Niro DRIVE PLUG-IN HYBRID 1.6 GDI 141 CV  ,27.500 € ,Girona,2018, Gasolina,5.150 km,Automático,141 cv
  VOLKSWAGEN Golf E-  E-POWER 100 KW 136CV ELECTRICO DSG  5P  ,31.900 € ,Girona,2018, Gasolina,36 km,Automático,136 cv
  VOLKSWAGEN Passat 2.0TDI Advance 110kW  ,16.600 € ,Las Palmas,2014, Diesel,105.034 km,Manual,150 cv
  OPEL Corsa 1.3CDTI S&S Selective 95  ,7.500 € ,Las Palmas,2016, Diesel,97.832 km,Manual,95 cv
  VOLKSWAGEN Up! 1.0 HIGH  ,7.700 € ,Las Palmas,2016, Gasolina,82.004 km,Manual,60 cv
  HYUNDAI ix35 1.7CRDI Klass 4x2  ,17.600 € ,Castellón,2014, Diesel,25.588 km,Manual,115 cv
  MERCEDES-BENZ Clase GLA 200d Style 7G-DCT  ,24.900 € ,Valencia,2016, Diesel,60.000 km,Automático,136 cv
  BMW X1 sDrive 18dA Business  ,25.400 € ,Cádiz,2017, Diesel,20.008 km,Automático,150 cv
  VOLVO XC60 D3 Kinetic Aut. 136  ,18.400 € ,Madrid,2014, Diesel,117.631 km,Automático,136 cv
  NISSAN Qashqai 1.5dCi Acenta 4x2  ,10.500 € ,Barcelona,2012, Diesel,69.893 km,Manual,110 cv
  NISSAN X-Trail 1.6 dCi N-Connecta 4x2  ,21.400 € ,Barcelona,2017, Diesel,15.752 km,Manual,130 cv
  PEUGEOT 208 1.4HDi Business Line  ,8.500 € ,Valencia,2013, Diesel,136.538 km,Manual,68 cv
  PEUGEOT 308 SW GT BLUEHDI 132KW (180CV) EAT8  ,24.500 € ,Lugo,2017, Diesel,17.974 km,Automático,180 cv
  AUDI A6 Avant 2.0TDI ultra S line ed. S-T 190  ,28.900 € ,Madrid,2015, Diesel,108.000 km,Automático,190 cv
  DACIA Lodgy 1.5dCi Stepway 7pl. 81kW  ,14.800 € ,Vizcaya,2018, Diesel,13.451 km,Manual,110 cv
  NISSAN Micra IG-T Acenta 100  ,12.800 € ,Alicante,2019, Gasolina,100 km,Manual,100 cv
  NISSAN Qashqai 1.3 DIG-T Acenta 4x2 103kW  ,19.050 € ,Alicante,2019, Gasolina,100 km,Manual,140 cv
  RENAULT Captur 1.5dCi Energy eco2 Zen 66kW  ,14.800 € ,Zaragoza,2018, Diesel,24.100 km,Manual,90 cv
  MERCEDES-BENZ Clase A 200 CDI / D URBAN  ,21.550 € ,Madrid,2015, Diesel,75.025 km,Automático,136 cv
  VOLVO XC60 D3 Kinetic Aut. 136  ,18.400 € ,Madrid,2014, Diesel,117.631 km,Automático,136 cv
  NISSAN Qashqai 1.3 DIG-T Acenta 4x2 103kW  ,19.050 € ,Alicante,2019, Gasolina,100 km,Manual,140 cv
  AUDI A3 Sedán 1.6TDI Design Edition S tronic 85kW  ,21.490 € ,Madrid,2018, Diesel,19.614 km,Automático,116 cv
  CITROEN C3 1.6BlueHDi S&S Shine 100  ,13.499 € ,Madrid,2017, Diesel,29.535 km,Manual,99 cv
  KIA Picanto 1.0 CVVT Concept Plus  ,9.340 € ,Barcelona,2018, Gasolina,10.505 km,Manual,67 cv
  NISSAN Juke 1.6 N-Connecta 4x2 112  ,14.400 € ,Alicante,2018, Gasolina,8.000 km,Manual,112 cv
  VOLKSWAGEN Sharan 2.0TDI Travel BMT 140  ,13.900 € ,Madrid,2014, Diesel,194.000 km,Manual,140 cv
  RENAULT Captur 1.5dCi Energy eco2 Zen 66kW  ,15.600 € ,Vizcaya,2019, Diesel,30 km,Manual,90 cv
  SMART Fortwo Cabrio 66 Passion Aut.  ,14.500 € ,Madrid,2018, Gasolina,17.500 km,Automático,90 cv
  MERCEDES-BENZ Clase B 180 CDI  ,15.000 € ,Sevilla,2015, Diesel,127.000 km,Manual,109 cv
  AUDI A3 Sportback 2.0 TFSI S Line Edition 140kW  ,28.900 € ,Barcelona,2016, Gasolina,12.300 km,Manual,190 cv
  VOLKSWAGEN Golf 1.4 TSI BMT Advance 122  ,14.700 € ,Madrid,2015, Gasolina,40.466 km,Manual,122 cv
  AUDI A3 Sportback 1.6TDI S Line Edition S-T 85kW  ,24.700 € ,Barcelona,2018, Diesel,14.230 km,Automático,116 cv
  OPEL Crossland X 1.6T Selective 99  ,12.995 € ,Madrid,2018, Diesel,18.641 km,Manual,99 cv
  RENAULT Captur 1.5dCi Energy eco2 Zen 66kW  ,15.600 € ,Vizcaya,2019, Diesel,30 km,Manual,90 cv
  AUDI A8 Diesel de 5 Puertas  ,41.500 € ,Navarra,2008, Diesel,34.500 km,Manual,
  SMART Fortwo Cabrio 66 Passion Aut.  ,14.500 € ,Madrid,2018, Gasolina,17.500 km,Automático,90 cv
  TOYOTA Auris 120T Active  ,16.040 € ,Sevilla,2018, Gasolina,14.060 km,Manual,116 cv
  TOYOTA Aygo 70 x-wave  ,9.940 € ,Sevilla,2018, Gasolina,24.411 km,Manual,72 cv
  FORD Fiesta 1.5 TDCi Trend  ,9.750 € ,Madrid,2016, Diesel,19.738 km,Manual,75 cv
  BMW Serie 7 740dA xDrive  ,78.000 € ,Albacete,2017, Diesel,71.000 km,Automático,320 cv
  VOLKSWAGEN Passat VARIANT EDITION 1.6 TDI BMT 88 KW (120 CV) 6 VEL.  ,21.900 € ,Murcia,2017, Diesel,18.800 km,Manual,120 cv
  NISSAN Pulsar 1.5 dCi N-Tec  ,12.000 € ,Vizcaya,2014, Diesel,45.261 km,Manual,110 cv
  BMW Z4 sDrive23iA  ,23.000 € ,Murcia,2011, Gasolina,80.402 km,Automático,204 cv
  MERCEDES-BENZ Clase GLC 250 D 4M SUV  ,53.850 € ,Madrid,2018, Diesel,7.121 km,Automático,204 cv
  VOLKSWAGEN Up! 1.0 HIGH  ,7.700 € ,Madrid,2016, Gasolina,82.004 km,Manual,60 cv
  VOLKSWAGEN Passat 2.0TDI Advance 110kW  ,16.600 € ,Madrid,2014, Diesel,105.034 km,Manual,150 cv
  VOLKSWAGEN Passat 1.6TDI Advance 88kW  ,17.700 € ,Madrid,2016, Diesel,68.100 km,Manual,120 cv
  VOLKSWAGEN Golf 1.6TDI CR Business 105  ,11.800 € ,Madrid,2014, Diesel,115.285 km,Manual,105 cv
  VOLVO XC90 D5 Inscription AWD 225 Aut.  ,47.900 € ,Madrid,2016, Diesel,67.441 km,Automático,225 cv
  OPEL Corsa 1.4 Selective 90  ,7.900 € ,Madrid,2016, Gasolina,85.899 km,Manual,90 cv
  HYUNDAI Tucson 1.6 GDI BD Klass 4x2  ,22.300 € ,Castellón,2018, Gasolina,1 km,Manual,132 cv
  SEAT León FAM. 2.0 TDI 110KW S/S FR ST DCT 5P  ,23.100 € ,Castellón,2018, Diesel,15.279 km,Automático,150 cv
  MINI Mini Cooper D  ,14.500 € ,Alicante,2016, Diesel,25.500 km,Manual,116 cv
  VOLKSWAGEN Passat VARIANT EDITION 1.6 TDI BMT 88 KW (120 CV) 6 VEL.  ,21.900 € ,Murcia,2017, Diesel,18.800 km,Manual,120 cv
  SEAT León SC 2.0 TSI S&S Cupra DSG6 300  ,27.000 € ,Murcia,2018, Gasolina,10.776 km,Automático,300 cv
  VOLKSWAGEN Up! 1.0 HIGH  ,7.700 € ,Madrid,2016, Gasolina,82.004 km,Manual,60 cv
  VOLKSWAGEN Passat 2.0TDI Advance 110kW  ,16.600 € ,Madrid,2014, Diesel,105.034 km,Manual,150 cv
  VOLKSWAGEN Passat 1.6TDI Advance 88kW  ,17.700 € ,Madrid,2016, Diesel,68.100 km,Manual,120 cv
  VOLKSWAGEN Golf 1.6TDI CR Business 105  ,11.800 € ,Madrid,2014, Diesel,115.285 km,Manual,105 cv
  VOLVO XC90 D5 Inscription AWD 225 Aut.  ,47.900 € ,Madrid,2016, Diesel,67.441 km,Automático,225 cv
  NISSAN Pulsar 1.5 dCi N-Tec  ,12.000 € ,Vizcaya,2014, Diesel,45.261 km,Manual,110 cv
  FIAT 500 1.2 S  ,10.500 € ,Sevilla,2018, Gasolina,15.000 km,Manual,69 cv
  NISSAN Micra 1.2 Acenta  ,8.200 € ,Valencia,2017, Gasolina,56.132 km,Manual,80 cv
  BMW Z4 sDrive23iA  ,23.000 € ,Murcia,2011, Gasolina,80.402 km,Automático,204 cv
  MERCEDES-BENZ Clase GLC 250 D 4M SUV  ,53.850 € ,Madrid,2018, Diesel,7.121 km,Automático,204 cv
  VOLKSWAGEN Golf 2.0TDI CR BMT Sport 150  ,17.900 € ,Madrid,2016, Diesel,65.609 km,Manual,150 cv
  PEUGEOT 208 1.6BlueHDi Business Line 75  ,7.999 € ,Madrid,2016, Diesel,67.951 km,Manual,75 cv
  SSANGYONG Tivoli D16T Limited 4x2  ,13.999 € ,Madrid,2017, Diesel,49.897 km,Manual,115 cv
  MERCEDES-BENZ Clase GLA 200CDI AMG Line  ,29.650 € ,Valencia,2016, Diesel,38.959 km,Manual,136 cv
  OPEL Crossland X 1.2T 81KW (110CV) ECOTEC S/S SELECTIVE  ,15.400 € ,Murcia,2018, Gasolina,7.628 km,Manual,110 cv
  OPEL Insignia 1.6CDTI S&S Innovation 136  ,23.990 € ,Segovia,2019, Diesel,1.693 km,Manual,136 cv
  MERCEDES-BENZ Clase A 200CDI BE AMG Line  ,24.990 € ,Barcelona,2018, Diesel,11.800 km,Automático,136 cv
  OPEL Insignia 1.6CDTI S&S Selective 136  ,16.700 € ,Barcelona,2017, Diesel,25.452 km,Manual,136 cv
  TOYOTA Auris Touring Sports hybrid 140H Feel!  ,14.400 € ,Badajoz,2016, Híbrido,76.020 km,Automático,136 cv
  AUDI Q3 2.0TDI Sport edition 110kW  ,24.999 € ,Granada,2015, Diesel,61.000 km,Manual,150 cv
  AUDI Q3 SPORT ED 2.0 TFSI 132KW(180CV) QUA S TRO  ,28.300 € ,Madrid,2017, Gasolina,32.148 km,Automático,180 cv
  OPEL Insignia 1.6CDTI S&S Excellence 136  ,19.900 € ,Toledo,2018, Diesel,30.194 km,Manual,136 cv
  TATA Vista 1.4 LX  ,3.990 € ,Cantabria,2013, Gasolina,41.000 km,Manual,75 cv
  AUDI A4 2.0TDI DPF 143  ,13.950 € ,Madrid,2012, Diesel,169.000 km,Manual,143 cv
  RENAULT Scénic 1.5dCi Zen 81kW  ,21.900 € ,Vizcaya,2017, Diesel,1 km,Manual,110 cv
  RENAULT Scénic 1.2 TCe Energy Intens 96kW  ,18.900 € ,Vizcaya,2016, Gasolina,15.043 km,Manual,130 cv
  AUDI A3 Sportback 1.6TDI CD Attracted S-T  ,17.490 € ,Madrid,2016, Diesel,75.246 km,Automático,110 cv
  OPEL Corsa 1.4 GLP Selective 90  ,11.740 € ,Madrid,2018, Gas,7.800 km,Manual,90 cv
  NISSAN Juke 1.6 N-Connecta 4x2 XTronic 117  ,13.490 € ,Madrid,2017, Gasolina,79.205 km,Automático,117 cv
  VOLKSWAGEN Golf 2.0TDI CR BMT Sport 150  ,17.900 € ,Valencia,2016, Diesel,65.609 km,Manual,150 cv
  VOLKSWAGEN Touran 1.6TDI CR BMT Edition 85kW  ,19.990 € ,Toledo,2018, Diesel,19.673 km,Manual,115 cv
  KIA Stonic 1.6CRDi VGT Eco-Dynamic Drive 110  ,16.155 € ,Barcelona,2018, Diesel,25.361 km,Manual,110 cv
  NISSAN Micra 1.5dCi S&S N-Connecta 90  ,14.700 € ,Alicante,2019, Diesel,100 km,Manual,90 cv
  AUDI A4 2.0TDI DPF S line edition 150  ,16.400 € ,Valencia,2014, Diesel,73.095 km,Automático,150 cv
  VOLVO XC60 D5 Summum AWD 215  ,30.400 € ,Valencia,2015, Diesel,85.027 km,Manual,215 cv
  AUDI A6 3.0TDI Multitronic 204  ,21.400 € ,Madrid,2013, Diesel,110.900 km,Automático,204 cv
  HYUNDAI Tucson 1.7CRDI BD Link 4x2 115  ,20.300 € ,Cádiz,2018, Diesel,12.100 km,Manual,115 cv
  LEXUS NX 300H EXECUTIVE 4WD TECNO + NAVIBOX  ,29.890 € ,Madrid,2014, Eléctrico,120.000 km,Automático,197 cv
  LEXUS RX 450H EXECUTIVE TECNO  ,67.900 € ,Madrid,2018, Eléctrico,10.000 km,Automático,313 cv
  RENAULT Mégane ZEN ENERGY TCE 97KW (130CV)  ,16.950 € ,La Rioja,2018, Gasolina,12.154 km,Manual,132 cv
  TOYOTA Yaris 1.5 Feel!  ,13.899 € ,Sevilla,2018, Gasolina,16.276 km,Manual,111 cv
  OPEL Insignia GS 1.5 TURBO 103KW XFL SELECTIVE  ,20.000 € ,Valencia,2018, Gasolina,16.189 km,Manual,140 cv
  CITROEN C3 BLUEHDI 55KW (75CV) S&S FEEL  ,11.100 € ,Valencia,2018, Diesel,24.031 km,Manual,75 cv
  NISSAN Juke 1.5dCi Acenta 4x2  ,9.900 € ,Málaga,2014, Diesel,179.872 km,Manual,110 cv
  CITROEN C3 PURETECH 60KW (82CV) FEEL  ,10.695 € ,Sevilla,2018, Gasolina,13.960 km,Manual,82 cv
  VOLKSWAGEN Passat Variant 2.0TDI Sport DSG6 110kW  ,25.600 € ,La Rioja,2017, Diesel,38.500 km,Automático,150 cv
  SMART Fortwo COUPe ELECTRIC DRIVE  ,20.850 € ,Madrid,2018, Eléctrico,7 km,Manual,
  PEUGEOT 508 SW 2.0HDI Business Line 140  ,12.300 € ,Valencia,2012, Diesel,179.003 km,Manual,140 cv
  PEUGEOT 2008 1.2 PureTech S&S Style 82  ,14.200 € ,Sevilla,2018, Gasolina,9.808 km,Manual,82 cv
  RENAULT Espace 1.6dCi TT En. Initiale Paris EDC 118kW  ,25.100 € ,Burgos,2015, Diesel,62.000 km,Automático,160 cv
  MERCEDES-BENZ Clase C Estate 250BlueTec 7G Plus  ,28.890 € ,Valencia,2014, Diesel,114.000 km,Automático,204 cv
  BMW Serie 3 316d Touring  ,14.000 € ,Murcia,2016, Diesel,140.882 km,Manual,116 cv
  VOLKSWAGEN Golf Variant 2.0TDI CR BMT Advance DSG 150  ,14.600 € ,Las Palmas,2016, Diesel,106.631 km,Automático,150 cv
  MERCEDES-BENZ Clase SLC 200 9G-Tronic  ,43.500 € ,Barcelona,2018, Gasolina,9.305 km,Automático,184 cv
  CITROEN C4 GRAND PICASSO  ,16.800 € ,Murcia,2017, Diesel,72.243 km,Automático,120 cv
  FORD Focus 1.6 TI-VCT Trend+ Powershift  ,12.400 € ,Madrid,2018, Gasolina,16.890 km,Automático,125 cv
  MERCEDES-BENZ Clase A D COUPE COMPACTO  ,30.900 € ,Toledo,2018, Diesel,15.000 km,Automático,115 cv
  NISSAN Qashqai 1.5dCi N-Connecta 4x2  ,14.750 € ,Barcelona,2015, Diesel,54.754 km,Manual,110 cv
  PEUGEOT 2008 1.2 PureTech S&S Style 82  ,14.200 € ,Sevilla,2018, Gasolina,9.808 km,Manual,82 cv
  SMART Fortwo COUPe ELECTRIC DRIVE  ,20.850 € ,Madrid,2018, Eléctrico,7 km,Manual,
  CITROEN C4 GRAND PICASSO  ,16.800 € ,Murcia,2017, Diesel,72.243 km,Automático,120 cv
  VOLKSWAGEN Golf Variant 2.0TDI CR BMT Advance DSG 150  ,14.600 € ,Las Palmas,2016, Diesel,106.631 km,Automático,150 cv
  BMW Serie 3 316d Touring  ,14.000 € ,Murcia,2016, Diesel,140.882 km,Manual,116 cv
  RENAULT Espace 1.6dCi TT En. Initiale Paris EDC 118kW  ,25.100 € ,Burgos,2015, Diesel,62.000 km,Automático,160 cv
  OPEL Corsa 1.3CDTI S&S Selective 95  ,7.500 € ,Valencia,2016, Diesel,97.832 km,Manual,95 cv
  RENAULT Mégane 1.5dCi Business 110  ,7.900 € ,Vizcaya,2013, Diesel,175.482 km,Manual,110 cv
  HYUNDAI Tucson 1.7 CRDI 115CV BLUEDRIVE KLASS 2WD 5P  ,19.700 € ,Barcelona,2015, Diesel,11.386 km,Manual,115 cv
  HYUNDAI i30 1.6 CRDI 100KW STYLE LUX 5P  ,21.000 € ,Barcelona,2017, Diesel,8.867 km,Manual,136 cv
  SEAT León 1.2 TSI 81KW S/S STYLE 5P  ,14.900 € ,Barcelona,2018, Gasolina,13.065 km,Manual,110 cv
  SEAT Ateca 1.6TDI CR S&S Ecomotive Xcellence  ,21.990 € ,Madrid,2018, Diesel,26.771 km,Manual,115 cv
  RENAULT Koleos 2.0dCi Limited 4x2  ,12.400 € ,Valencia,2014, Diesel,105.856 km,Manual,150 cv
  VOLKSWAGEN Golf 1.5 TSI Evo Sport DSG7 110kW  ,23.500 € ,Madrid,2019, Gasolina,2.530 km,Automático,150 cv
  KIA Stonic 1.0 T-GDi Eco-Dynamic Drive 120  ,16.395 € ,Barcelona,2018, Gasolina,14.083 km,Manual,120 cv
  OPEL Grandland X 1.6CDTi S&S Selective 120  ,18.900 € ,Madrid,2018, Diesel,30.000 km,Manual,120 cv
  LEXUS RC 300h Executive Navigation  ,46.400 € ,Sevilla,2019, Híbrido,1 km,Automático,223 cv
  OPEL Zafira 1.6CDTI S/S Selective 134  ,17.990 € ,Barcelona,2018, Diesel,12.516 km,Manual,134 cv
  SEAT Ibiza 1.0 Style 75  ,12.700 € ,Toledo,2018, Gasolina,8.400 km,Manual,75 cv
  KIA Stonic 1.0 T-GDi Eco-Dynamic Drive 120  ,16.395 € ,Barcelona,2018, Gasolina,14.083 km,Manual,120 cv
  OPEL Grandland X 1.6CDTi S&S Selective 120  ,18.900 € ,Madrid,2018, Diesel,30.000 km,Manual,120 cv
  RENAULT Koleos 2.0dCi Limited 4x2  ,12.400 € ,Valencia,2014, Diesel,105.856 km,Manual,150 cv
  LEXUS CT 1.8 200H BUSINESS  ,23.900 € ,Madrid,2018, Eléctrico,10.000 km,Automático,136 cv
  RENAULT Twingo TCe Energy S&S Zen 66kW  ,10.900 € ,Vizcaya,2018, Gasolina,16.282 km,Manual,90 cv
  AUDI Q2 1.4 TFSI COD Sport edition 110kW  ,28.700 € ,Burgos,2017, Gasolina,10 km,Manual,150 cv
  DS DS5 BLUEHDI 88KW (120CV) STYLE  ,22.300 € ,Guipúzcoa,2018, Diesel,12.000 km,Manual,120 cv
  CITROEN C3 Aircross BlueHDi S&S Feel 100  ,15.500 € ,Valencia,2019, Diesel,10 km,Manual,100 cv
  HYUNDAI i30 1.6CRDi Tecno 110  ,16.900 € ,Córdoba,2018, Diesel,18.429 km,Manual,110 cv
  AUDI A3 Cabrio 1.6TDI Sport Edition 81kW  ,22.490 € ,Madrid,2017, Diesel,29.937 km,Manual,110 cv
  AUDI A5 Coupé 2.0 TFSI S Line S-T 140kW  ,37.490 € ,Madrid,2018, Gasolina,11.277 km,Automático,190 cv
  AUDI Q2 DESIGN ED 1.0 TFSI 85KW ULTRA S TRONIC DESIGN EDITION  ,27.800 € ,Tarragona,2018, Gasolina,20.500 km,Manual,116 cv
  AUDI A1 Sportback 1.0 TFSI Attraction S tronic  ,17.700 € ,Tarragona,2017, Gasolina,24.550 km,Automático,95 cv
  MINI Countryman Cooper D  ,15.490 € ,Cantabria,2014, Diesel,60.559 km,Manual,
  BMW X5 xDrive 30dA  ,41.900 € ,Madrid,2015, Diesel,69.900 km,Automático,258 cv
  PORSCHE Macan S Diesel Aut.  ,59.900 € ,Barcelona,2016, Diesel,15.700 km,Automático,258 cv
  MERCEDES-BENZ Clase A 200 CDI / D URBAN  ,23.150 € ,Valencia,2017, Diesel,21.367 km,Automático,136 cv
  PEUGEOT 3008 STYLE 1.6 BLUEHDI 120 FAP  ,13.800 € ,Cantabria,2016, Diesel,119.124 km,Manual,120 cv
  MITSUBISHI ASX 200DI-D Motion  ,10.990 € ,Murcia,2011, Diesel,203.605 km,Manual,150 cv
  VOLKSWAGEN Golf E- 5P 100KW 136CV  ,31.800 € ,Castellón,2015, Gasolina,4.086 km,Automático,136 cv
  AUDI A4 Allroad quattro 3.0TDI CD S-Tronic  ,27.900 € ,Madrid,2014, Diesel,58.000 km,Automático,245 cv
  BMW Serie 3 318d (4.75)  ,25.000 € ,Albacete,2018, Diesel,19.000 km,Automático,150 cv
  OPEL Grandland X 1.6CDTi S&S Excellence 120  ,18.900 € ,Sevilla,2018, Diesel,39.332 km,Manual,120 cv
  MERCEDES-BENZ Clase B 200d  ,22.900 € ,Burgos,2017, Diesel,34 km,Manual,136 cv
  VOLKSWAGEN Golf 2.0TDI CR BMT Sport 150  ,15.800 € ,Las Palmas,2015, Diesel,85.883 km,Manual,150 cv
  VOLVO XC60 D4 Inscription AWD Aut.  ,46.500 € ,Jaén,2017, Diesel,19.600 km,Automático,190 cv
  VOLKSWAGEN Touran 1.6TDI Edition BMT 105  ,10.900 € ,Vizcaya,2012, Diesel,108.000 km,Manual,105 cv
  RENAULT Espace Grand 2.2 dCi Privilege  ,11.500 € ,Navarra,2005, Diesel,63.518 km,Manual,150 cv
  LEXUS RX 3.3 PRESIDENT HiBRIDO  ,13.900 € ,Madrid,2007, Eléctrico,210.000 km,Automático,272 cv
  MITSUBISHI Outlander 2.2DI-D Motion  ,11.300 € ,Madrid,2011, Diesel,193.000 km,Manual,156 cv
  MERCEDES-BENZ Clase CLA Shooting Brake 200d 7G-DCT  ,24.450 € ,Madrid,2016, Diesel,20.523 km,Automático,136 cv
  NISSAN Juke 1.5dCi N-Connecta 4x2  ,14.750 € ,Barcelona,2018, Diesel,7.220 km,Manual,110 cv
  VOLKSWAGEN Golf 2.0 TSI GTI Performance DSG 230  ,22.700 € ,Madrid,2015, Gasolina,91.490 km,Automático,230 cv
  VOLKSWAGEN Golf 2.0TDI CR BMT Sport DSG 150  ,20.600 € ,Madrid,2016, Diesel,33.874 km,Automático,150 cv
  VOLKSWAGEN Touran 2.0TDI CR BMT Advance 110kW  ,17.200 € ,Madrid,2015, Diesel,104.008 km,Manual,150 cv
  VOLVO V40 D2 Kinetic 115  ,12.500 € ,Madrid,2014, Diesel,51.476 km,Manual,115 cv
  VOLKSWAGEN Golf 1.6TDI CR BMT Advance DSG 110  ,13.400 € ,Madrid,2015, Diesel,106.461 km,Automático,110 cv
  BMW Serie 1 116D  ,15.300 € ,Valencia,2014, Diesel,65.112 km,Manual,116 cv
  AUDI Q3 2.0TDI Attraction quattro 110kW  ,22.800 € ,Madrid,2015, Diesel,49.000 km,Manual,150 cv
  OPEL Corsa 1.4 Selective 90  ,10.240 € ,Madrid,2018, Gasolina,10.527 km,Manual,90 cv
  RENAULT Clio 1.5dCi eco2 Energy Business 75  ,7.500 € ,Valencia,2015, Diesel,78.495 km,Manual,75 cv
  VOLKSWAGEN Passat 1.6TDI Advance 88kW  ,17.900 € ,Valencia,2017, Diesel,71.336 km,Manual,120 cv
  AUDI A8 3.0TDI quattro Tiptronic  ,11.900 € ,Málaga,2007, Diesel,193.000 km,Automático,233 cv
  OPEL Corsa 1.4 Selective 90 Aut.  ,10.300 € ,Madrid,2018, Gasolina,14.000 km,Automático,90 cv
  SSANGYONG Rodius D22T Premium Aut.  ,25.550 € ,Barcelona,2018, Diesel,10.700 km,Automático,178 cv
  SEAT Arona 1.6 TDI 115CV STYLE ECOMOTIVE 5P  ,17.400 € ,Barcelona,2018, Diesel,20.607 km,Manual,115 cv
  SSANGYONG Rodius D22T Premium Aut.  ,25.550 € ,Barcelona,2018, Diesel,10.700 km,Automático,178 cv
  AUDI A8 3.0TDI quattro Tiptronic  ,11.900 € ,Málaga,2007, Diesel,193.000 km,Automático,233 cv
  LEXUS NX 300H CORPORATE 2WD + NAVIBOX  ,26.890 € ,Madrid,2014, Eléctrico,120.000 km,Automático,197 cv
  MERCEDES-BENZ Clase B 200d 7G-DCT  ,23.900 € ,Barcelona,2018, Diesel,14.000 km,Automático,136 cv
  MERCEDES-BENZ Clase R 300CDI BE 7pl. Aut.  ,22.900 € ,Madrid,2011, Diesel,125.000 km,Automático,190 cv
  MERCEDES-BENZ Clase GLC Coupé 220d 4Matic Aut.  ,60.750 € ,Barcelona,2019, Diesel,150 km,Automático,170 cv
  AUDI A3 1.6 Ambition  ,9.800 € ,Girona,2005, Gasolina,101.000 km,Manual,102 cv
  PEUGEOT 208 1.6BlueHDi Access 75  ,7.299 € ,Madrid,2016, Diesel,57.727 km,Manual,75 cv
  KIA Ceed CEE´D 1.4CRDI WGT CONCEPT 90  ,10.995 € ,Madrid,2017, Diesel,32.000 km,Manual,90 cv
  AUDI A5 Sportback 40 TDI Sport S tronic 140kW  ,41.900 € ,Tarragona,2017, Diesel,10.300 km,Automático,190 cv
  PEUGEOT 2008 1.6 e-HDI Allure 115  ,11.900 € ,Barcelona,2014, Diesel,66.150 km,Manual,115 cv
  KIA Niro 1.6 HEV DRIVE  ,17.995 € ,Madrid,2016, Gasolina,60.000 km,Automático,141 cv
  BMW X1 sDrive 18d  ,29.900 € ,Cádiz,2018, Diesel,8.795 km,Manual,150 cv
  MERCEDES-BENZ Clase GL EDITION 1 AUT.  ,20.000 € ,Navarra,2009, Gasolina,70.000 km,Automático,271 cv
  SEAT León 1.2 TSI 81KW S/S STYLE 5P  ,14.900 € ,Girona,2018, Gasolina,12.463 km,Manual,110 cv
  MERCEDES-BENZ Clase GL EDITION 1 AUT.  ,20.000 € ,Navarra,2009, Gasolina,70.000 km,Automático,271 cv
  SEAT Ateca 1.6 TDI 85KW S/S STYLE ECOMOTIVE 5P  ,23.700 € ,Castellón,2018, Diesel,16.628 km,Manual,115 cv
  VOLKSWAGEN Golf 1.6 TDI ADVANCE 5P  ,18.600 € ,Castellón,2018, Diesel,25.738 km,Manual,115 cv
  AUDI A5 Cabrio 2.0TDI Multitronic  ,24.900 € ,Madrid,2013, Diesel,72.000 km,Automático,177 cv
  BMW Serie 1 118d  ,14.000 € ,Murcia,2013, Diesel,128.024 km,Automático,
  MERCEDES-BENZ Clase C 220d 9G-Tronic  ,32.900 € ,Madrid,2018, Diesel,17.000 km,Automático,194 cv
  MERCEDES-BENZ Clase SL AUT.  ,33.900 € ,Barcelona,2010, Gasolina,85.800 km,Automático,315 cv
  AUDI Q7 4.2 FSI quattro Tiptronic  ,15.299 € ,Córdoba,2008, Gasolina,170.000 km,Automático,350 cv
  MITSUBISHI Montero 3.2DI-D Kaiteki Aut.  ,16.800 € ,Madrid,2008, Diesel,172.000 km,Automático,170 cv
  BMW Serie 1 123d  ,8.900 € ,Alicante,2009, Diesel,189.000 km,Manual,204 cv
  LEXUS CT 200h Executive  ,25.000 € ,Barcelona,2018, Híbrido,11.200 km,Automático,136 cv
  VOLKSWAGEN Golf Variant 1.6TDI CR BMT Advance DSG 110  ,12.700 € ,Madrid,2016, Diesel,82.854 km,Automático,110 cv
  VOLKSWAGEN Passat 1.6TDI Advance 88kW  ,17.900 € ,Madrid,2017, Diesel,71.336 km,Manual,120 cv
  OPEL Combo TOUR 1.3CDTI EXPRESSION L1H1 90  ,9.300 € ,Barcelona,2014, Diesel,51.443 km,Manual,90 cv
  NISSAN Qashqai 1.5dCi Acenta 4x2  ,17.400 € ,Barcelona,2018, Diesel,9.103 km,Manual,110 cv
  AUDI A3 Sportback 1.6TDI Design Edition 85kW  ,22.490 € ,Madrid,2018, Diesel,10 km,Manual,116 cv
  OPEL Grandland X 1.6CDTi S&S Excellence 120  ,18.900 € ,Madrid,2018, Diesel,18.592 km,Manual,120 cv
  BMW i8 Coupé  ,112.000 € ,Valencia,2018, Híbrido,6.500 km,Automático,374 cv
  BMW X4 xDrive 20dA  ,59.450 € ,Madrid,2018, Diesel,6.700 km,Automático,190 cv
  CITROEN C3 1.6BlueHDi S&S Feel 75  ,12.900 € ,Madrid,2017, Diesel,32.000 km,Manual,75 cv
  NISSAN Juke 1.6 N-Connecta 4x2 112  ,14.400 € ,Alicante,2019, Gasolina,100 km,Manual,112 cv
